Home Address,City,State,Zip,Volunteered in the past,2019 Gift,2018 Gift,2017 Gift,2016 Gift,2015 Gift,2014 Gift,2013 Gift,2012 Gift,2011 Gift,CompTotal
6987 West Pass,Garland,West Virginia,93302,False,63134.57,30529.00,3533.66,47421.69,43234.75,33601.93,28955.54,18834.92,62012.15,0
487 Epworth  Way,Milwaukee,Michigan,59033,False,24365.93,73414.16,57007.07,72892.59,69310.49,36972.13,59321.97,90500.97,32995.83,0
5897 Ashley Alley,Bakersfield,Idaho,20345,False,48276.29,16290.90,79455.81,10221.01,45481.74,77802.76,58663.51,68718.71,68882.65,0
2062 Longman   Grove,Paris,Texas,56961,True,41166.47,43738.07,42079.11,80976.86,28616.92,17895.51,30175.59,45278.62,13174.19,0
5361 Garfield Avenue,Saint Paul,Texas,55157,False,40113.31,25621.56,27026.79,70990.58,46127.32,43857.49,82319.71,26188.02,16487.68,0
5195 Chartham  Pass,Houston,Maine,60283,False,97587.50,52582.00,82459.14,28112.19,61202.89,59801.68,21471.64,72162.96,57504.56,0
9827 Vincent  Route,Lakewood,Texas,41417,True,45938.56,20050.67,17906.54,25854.33,75231.22,8179.40,12232.72,46127.78,97008.23,0
161 Amwell    Hill,Milano,Nebraska,65355,False,62047.66,88193.32,13250.52,30986.29,29774.82,34122.97,56544.90,46478.02,24477.59,0
8645 Cheney  Street,Quebec,Nevada,73304,True,49800.77,38898.60,96123.40,82771.64,96981.83,30781.33,37810.66,60944.23,10123.41,0
1238 Bolingbroke  Pass,San Bernardino,Minnesota,35880,True,59818.33,42363.68,82642.37,23194.14,84246.48,79901.54,87809.71,59397.12,10864.66,0
8709 Bletchley   Walk,Lincoln,Idaho,76404,False,33292.34,3450.96,5571.53,52130.59,78420.51,86307.17,86611.32,84004.52,5357.27,0
2379 Carolina  Lane,Lyon,New York,13489,False,17363.72,17551.27,54793.54,71552.65,42559.61,1836.03,75072.27,94846.74,61195.03,0
5679 Falconberg   Road,Baltimore,Illinois,70667,True,24012.12,62819.01,88211.06,29433.01,2646.69,23991.04,42302.15,6143.10,73632.34,0
4257 Parkfields Drive,San Bernardino,Wisconsin,11603,True,87221.62,63795.15,66382.33,67407.47,62798.44,54896.30,79290.04,31512.28,91627.46,0
3690 Sheringham   Avenue,London,Montana,70816,False,89546.45,53076.29,50055.55,24396.82,58212.54,45228.10,71290.80,17253.34,78794.10,0
6430 Udall   Walk,San Bernardino,Alaska,32265,False,63564.43,91350.31,38195.47,93164.38,64623.29,34834.33,60655.72,38407.38,25309.88,0
2440 Birkbeck  Lane,Salem,Washington,44782,False,80888.22,38244.18,89153.01,43116.50,29085.61,16114.07,11786.68,8695.92,5537.05,0
3643 Underwood  Rue,Venice,California,70219,True,65266.07,6034.15,86048.44,624.66,25229.11,53057.95,29374.71,74665.12,55193.54,0
5444 Yorkshire  Avenue,Orlando,North Dakota,83746,False,4314.67,42193.75,13057.71,88204.08,40374.19,21560.51,16922.16,45571.64,42939.68,0
1003 Fieldstone Crossroad,Ontario,Connecticut,92450,False,91522.32,72920.74,83223.50,78779.20,72995.21,61633.79,80027.13,81319.36,30699.24,0
9843 Aspen Grove,Escondido,Wisconsin,68292,False,91096.90,99796.92,60224.19,75934.50,21665.71,68868.38,46280.23,51595.71,86663.33,0
2951 Queen Caroline   Walk,Hollywood,Colorado,61324,False,63261.30,71534.86,8595.07,38681.00,17517.30,61831.97,48804.07,83980.39,24794.30,0
8779 Queen Caroline   Route,Norfolk,Louisiana,51245,False,53378.01,40140.20,51438.66,68081.06,95488.05,50108.94,3115.68,61621.28,15461.82,0
8960 Caroline  Drive,Bellevue,Iowa,37756,True,16485.00,58698.29,56537.34,96373.75,93410.48,41008.06,54402.01,6327.32,79380.61,0
9081 Besson  Drive,Houston,Vermont,47499,True,31492.08,7141.80,36746.73,16544.53,55614.94,62724.96,70242.23,23275.12,1327.66,0
5211 Apollo  Way,New York,Wyoming,78618,False,57571.39,39623.99,33791.59,68568.55,74703.70,89575.88,62940.56,15007.28,81751.80,0
6709 Canal  Walk,Innsbruck,Nebraska,82682,False,24143.85,85852.98,81014.95,51585.92,22943.03,84656.10,13312.64,42236.81,87877.80,0
89 Coley  Street,Bridgeport,South Dakota,83634,False,96793.44,8634.08,1682.43,38805.76,65993.78,43233.91,80652.83,1041.56,65467.13,0
4399 Andsell    Walk,Hollywood,Iowa,89407,True,1495.48,8479.53,10957.04,20533.91,31959.64,14368.09,31460.90,3870.34,69859.13,0
1248 Wake  Route,Valetta,Idaho,60160,False,64088.09,27156.79,68647.43,50097.82,35447.53,79040.37,87205.52,2519.77,30920.63,0
5419 Linden Boulevard,Wien,South Dakota,87079,True,62093.62,65826.67,76978.48,32055.67,30637.04,25906.52,9360.79,23184.78,81007.96,0
6078 Shepherds  Lane,Oakland,Washington,36973,False,78851.31,81086.49,36253.92,43442.46,29998.12,75378.59,45408.92,73281.37,35809.18,0
6256 Hickory Lane Drive,Escondido,Delaware,79084,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
882 Gavel   Street,Berlin,Maine,61214,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8438 Coborn  Street,Paris,Illinois,90838,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8910 Beaconsfield  Street,Paris,Kentucky,48485,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8605 Eaglet  Pass,San Diego,New Hampshire,89970,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
815 Babmaes    Pass,San Diego,Pennsylvania,72686,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
3381 Timothy  Drive,Huntsville,Texas,67015,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
4928 Blackpool  Walk,Glendale,Mississippi,93685,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2734 Cave   Alley,Amarillo,Delaware,17583,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8014 Linda Lane Drive,Escondido,Vermont,70466,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
5660 Rosewood Tunnel,Milwaukee,North Dakota,29361,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1690 Blackall   Way,Denver,Virginia,18284,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
639 Carolina  Hill,Tokyo,New Mexico,39603,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9417 Bliss  Alley,New Orleans,Oregon,92816,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
876 Underwood  Street,Paris,Mississippi,95106,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1844 Dunton  Drive,Fayetteville,Delaware,32962,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2330 Oxford Hill,Worcester,Vermont,84630,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7849 Cliff  Vale,Oklahoma City,Massachussets,68550,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8367 Anns  Walk,Reno,Illinois,42395,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9023 Becher  Lane,Phoenix,Connecticut,89090,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2376 Kimberley  Way,Hollywood,Mississippi,96498,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7306 Walnut Walk,London,South Dakota,68641,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2633 Tisbury  Pass,Nashville,Virginia,88980,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
3732 Canning  Alley,Rochester,Alabama,81222,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
316 Glenwood Crossroad,Kansas City,Ohio,63573,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
4163 Hickory Lane Lane,Phoenix,California,79817,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9498 Carlisle  Walk,Denver,Illinois,15185,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2281 Littlebury  Grove,Lancaster,New Hampshire,29145,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9874 Bocking   Grove,Omaha,North Dakota,27479,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
634 Camdenhurst   Boulevard,Otawa,California,24759,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
3377 Ashley Road,Indianapolis,Oregon,71031,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
959 Camden  Crossroad,Denver,Connecticut,58442,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
668 Durweston   Vale,Quebec,Kentucky,91291,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8942 Birkbeck  Grove,Arlington,West Virginia,91813,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
429 Bond Avenue,London,Colorado,92582,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9102 Caedmon  Pass,London,Rhode Island,37610,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6244 Betton  Avenue,San Diego,Idaho,95624,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2877 Becher  Avenue,Zurich,Wyoming,90313,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
415 Coley  Walk,Berna,New Hampshire,26284,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
3594 Ellerman   Tunnel,London,West Virginia,87547,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6000 Hickory   Street,St. Louis,Idaho,77977,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7405 Durweston   Walk,Garland,Rhode Island,96142,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6526 Aylward   Tunnel,Stockton,South Dakota,26180,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2716 Balfe   Walk,Ontario,Delaware,90945,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7739 Parkfields Tunnel,Long Beach,Georgia,96937,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
3601 King Edward  Rue,Henderson,South Carolina,30972,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8718 Caroline  Road,Dallas,California,52414,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9449 Thomas More   Grove,Escondido,Louisiana,55375,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6703 Blackpool  Walk,Santa Ana,Indiana,76265,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6494 Monroe Street,San Francisco,Tennessee,88411,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8686 Cheltenham  Street,Rochester,Indiana,63627,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
4279 Cavell   Route,Portland,Michigan,28161,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
667 Durham Alley,Pittsburgh,Oregon,94061,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
4051 Chestnut Rise Tunnel,Amarillo,Oregon,74720,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
3293 Rosewood Boulevard,Denver,Virginia,99896,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2697 Battersea   Way,Atlanta,Utah,22939,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
767 Camley   Boulevard,New Orleans,Texas,84216,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9707 Bazely   Lane,Phoenix,Connecticut,70381,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
5874 Aylward   Alley,Springfield,Arkansas,67789,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8906 Linda Lane Drive,Sacramento,Louisiana,81181,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9865 Canon Alley,Los Angeles,Louisiana,39620,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1279 Callcott   Avenue,Valetta,Virginia,33210,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
84 Jackson Grove,Orlando,Rhode Island,45475,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8981 Bel   Tunnel,Tallahassee,Rhode Island,90020,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
5977 Empress  Walk,Lincoln,Arkansas,26743,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9178 York Boulevard,Orlando,Oregon,51939,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6736 Udall   Way,Lisbon,Oregon,68770,False,96535.60,35990.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6932 Bethwin  Road,Honolulu,Alaska,74240,False,55681.79,9108.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6620 Enford   Boulevard,Columbus,Utah,29863,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8615 Clerkenwell Drive,Fort Lauderdale,Connecticut,74586,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7371 Bury  Crossroad,New York,Oregon,58789,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8765 South Lane,Omaha,New York,79560,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7622 Coborn  Rue,Garland,Florida,44899,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
4323 Bliss  Grove,Fremont,Iowa,20364,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2516 Monroe Walk,Minneapolis,Connecticut,47742,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
5936 Bendall   Route,Tallahassee,Florida,15851,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
5130 Yoakley Rue,Garland,Colorado,45838,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
915 Calvin   Hill,St. Louis,Massachussets,94042,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
5996 Cheney  Boulevard,San Francisco,South Dakota,95808,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8714 Beaconsfield  Alley,Escondido,Connecticut,88649,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7526 Carolina  Vale,Jacksonville,Alabama,19625,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
922 Calderwood   Avenue,Berna,Arizona,29163,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8362 West Walk,Prague,Colorado,45635,False,NULL,NULL,65466.67,74071.05,NULL,NULL,NULL,NULL,NULL,0
8470 Cleaver Drive,El Paso,Montana,93641,True,NULL,NULL,6440.71,42169.22,NULL,NULL,NULL,NULL,NULL,0
8567 Jackson Grove,Lancaster,Massachussets,64943,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1727 Antrobus   Tunnel,Hayward,Arizona,70750,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6810 Angrave    Rue,Santa Ana,Montana,65540,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6648 Commercial  Rue,Berlin,Kentucky,84942,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
7949 Linden Tunnel,Rochester,Illinois,77282,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9027 Oxford Walk,Escondido,California,20106,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
8292 Sherwood  Road,Kansas City,Nebraska,28377,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
6649 Erindale Rue,Valetta,Wyoming,77158,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9789 Boldero   Walk,Phoenix,Indiana,25823,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
3465 Abbey   Alley,Cincinnati,Washington,23896,True,85951.86,95479.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1919 Canon Way,Kansas City,Texas,82682,False,37786.08,67588.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1021 Cliffords  Walk,Springfield,Arkansas,11129,False,34217.37,76703.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
9153 Carpenter Vale,Columbus,Montana,15406,False,8495.31,89913.07,17489.99,95855.82,NULL,NULL,NULL,NULL,NULL,0
7775 Caroline  Alley,Nashville,Hawaii,49017,True,34367.79,81385.00,69117.01,65335.74,NULL,NULL,NULL,NULL,NULL,0
3067 Baylis  Route,Glendale,Idaho,70685,False,88539.38,21519.64,81297.47,NULL,NULL,NULL,NULL,NULL,NULL,0
7349 King William  Pass,Oakland,Ohio,72730,False,40624.35,18868.55,53257.33,NULL,NULL,NULL,NULL,NULL,NULL,0
9630 Collingwood  Drive,Bakersfield,North Dakota,26246,False,15751.35,97890.96,29834.44,NULL,NULL,NULL,NULL,NULL,NULL,0
9997 Buttonwood Tunnel,Arlington,Florida,91921,True,13011.78,79384.21,71252.75,NULL,NULL,NULL,NULL,NULL,NULL,0
3703 Abourne   Road,Milwaukee,Utah,36065,True,88535.39,43116.69,61231.43,NULL,NULL,NULL,NULL,NULL,NULL,0
4595 Coal Wharf  Vale,Columbus,Arizona,78768,True,17252.69,36637.72,36374.46,NULL,NULL,NULL,NULL,NULL,NULL,0
7832 Queen Caroline   Tunnel,Otawa,California,72909,False,86596.07,13131.97,35953.51,NULL,NULL,NULL,NULL,NULL,NULL,0
9727 Fairbairn  Alley,Jacksonville,Georgia,43457,False,35831.08,10171.39,97253.53,NULL,NULL,NULL,NULL,NULL,NULL,0
8176 Erindale Boulevard,Venice,Michigan,56482,False,20063.03,60270.47,34021.79,NULL,NULL,NULL,NULL,NULL,NULL,0
3211 Queen Crossroad,Oakland,Wisconsin,44712,False,4243.35,11809.88,78781.92,NULL,NULL,NULL,NULL,NULL,NULL,0
4517 Linden Crossroad,Detroit,California,47810,False,76149.71,93524.06,28208.82,NULL,NULL,NULL,NULL,NULL,NULL,0
1644 Queensberry  Pass,Rome,Massachussets,75362,False,87010.33,14292.26,45831.92,NULL,NULL,NULL,NULL,NULL,NULL,0
952 Unwin  Rue,Boston,Oklahoma,32551,True,98740.97,62408.04,67350.49,NULL,NULL,NULL,NULL,NULL,NULL,0
4011 Dunstans  Rue,Madison,Kentucky,82021,False,57454.59,54360.46,98017.81,NULL,NULL,NULL,NULL,NULL,NULL,0
9330 Clerkenwell Rue,Los Angeles,Virginia,96927,False,73983.93,4577.77,1021.76,NULL,NULL,NULL,NULL,NULL,NULL,0
8823 Bective  Lane,Chicago,Ohio,92095,False,12932.74,130.38,55195.83,NULL,NULL,NULL,NULL,NULL,NULL,0
311 Longleigh   Avenue,Valetta,Illinois,14134,True,98235.32,63921.66,84344.43,NULL,NULL,NULL,NULL,NULL,NULL,0
9070 Magnolia Pass,Rome,Utah,71440,True,58434.52,21599.36,72845.42,NULL,43463.61,91870.99,98652.49,16559.39,75884.58,0
8903 Sherlock   Vale,Lyon,Maine,70310,False,83685.17,25935.87,9705.33,NULL,99415.06,76032.01,15683.99,87287.97,9083.66,0
3958 Fairbairn  Rue,Lincoln,Vermont,76949,True,55801.98,63587.85,4429.81,NULL,NULL,NULL,NULL,NULL,NULL,0
9220 Lexington Drive,Tokyo,West Virginia,32634,False,94234.23,61595.18,65687.87,NULL,NULL,NULL,NULL,NULL,NULL,0
7628 Chantry   Way,Norfolk,New Mexico,54542,True,66730.50,96436.15,81463.48,NULL,NULL,NULL,NULL,NULL,NULL,0
3003 Ensign   Route,Salt Lake City,Tennessee,56673,False,1728.16,35505.91,79035.29,NULL,NULL,NULL,NULL,NULL,NULL,0
1876 Berriman  Hill,Pittsburgh,South Dakota,45189,True,745.98,11292.15,18149.92,NULL,NULL,NULL,NULL,NULL,NULL,0
9162 Victoria  Grove,Memphis,Ohio,42265,True,38579.04,81871.47,90900.61,NULL,NULL,NULL,NULL,NULL,NULL,0
8805 Westcott  Vale,Lisbon,Virginia,96178,False,29090.67,64428.77,8957.62,NULL,NULL,NULL,NULL,NULL,NULL,0
5688 Fieldstone Route,Irving,North Dakota,54885,False,34677.79,17151.87,45286.28,NULL,NULL,NULL,NULL,NULL,NULL,0
3255 Angrave    Crossroad,Memphis,Florida,17056,False,71544.22,64441.13,2490.69,NULL,NULL,NULL,NULL,NULL,NULL,0
7604 Andrews  Pass,Boston,Wisconsin,98644,False,27835.27,13654.10,53694.29,NULL,NULL,NULL,NULL,NULL,NULL,0
6732 Coalecroft  Road,Oakland,New Mexico,89019,False,7819.45,18584.54,82992.11,NULL,NULL,NULL,NULL,NULL,NULL,0
3013 Ampton  Rue,Milwaukee,Oklahoma,84112,True,8578.20,28572.28,40504.83,NULL,NULL,NULL,NULL,NULL,NULL,0
6015 Union  Street,Reno,Arizona,59380,False,65479.51,13043.04,40911.19,NULL,83463.68,42076.67,32014.91,49960.00,60798.48,0
2231 Elgood   Grove,Zurich,New Mexico,24945,False,25383.20,79600.81,26744.75,NULL,21426.46,23526.38,83992.22,49099.04,41748.69,0
3008 Linden Street,Scottsdale,Alaska,71182,False,57497.74,83267.13,22044.05,NULL,NULL,50199.52,NULL,NULL,3700.27,0
2012 Rosewood Street,Innsbruck,Oregon,62410,False,40765.76,84148.38,50229.32,NULL,NULL,95443.27,NULL,NULL,13223.68,0
7651 Chelsea Manor  Crossroad,Bucharest,Iowa,74470,True,70872.20,14526.33,9573.05,NULL,NULL,35785.59,NULL,NULL,35668.73,0
5473 Lincoln Street,Richmond,Wyoming,97339,False,29571.87,37989.38,91261.84,NULL,NULL,95071.43,NULL,NULL,70673.67,0
9826 Dutton   Lane,Stockton,Massachussets,52339,False,42442.69,39656.30,29765.98,NULL,NULL,25194.53,NULL,NULL,16942.34,0
125 King Edward  Route,New York,Minnesota,39408,False,23415.79,98502.52,5434.10,NULL,NULL,95277.11,NULL,NULL,56253.34,0
5711 Marina  Avenue,Jersey City,North Dakota,15126,False,68525.79,51947.70,62544.28,NULL,NULL,83250.75,NULL,NULL,73884.29,0
9545 Becklow  Walk,Jacksonville,Kentucky,15914,False,35586.43,65393.07,4516.18,NULL,NULL,74104.67,NULL,NULL,24192.47,0
4346 Chatfield  Alley,San Francisco,North Carolina,11431,True,51316.47,2110.62,56719.53,NULL,NULL,97476.68,NULL,NULL,88010.27,0
1501 Dutton   Tunnel,Phoenix,Nevada,88566,False,80572.28,70082.13,86720.59,NULL,NULL,86178.76,NULL,NULL,33449.40,0
2843 Jackson Tunnel,Salt Lake City,Indiana,59175,True,4274.36,58224.18,43568.22,NULL,NULL,64204.62,NULL,NULL,73359.33,0
9243 Arctic   Hill,Colorado Springs,Mississippi,51096,False,87619.72,12644.81,5681.61,NULL,NULL,39841.35,NULL,NULL,88245.40,0
3528 Sheffield Alley,Salem,Illinois,77416,True,26395.56,91366.56,13395.48,NULL,NULL,55254.35,NULL,NULL,75138.65,0
2265 Jackson Street,Milwaukee,Texas,78646,False,24120.02,76866.97,86301.60,NULL,NULL,32937.00,NULL,NULL,64833.79,0
6278 Canon Avenue,Murfreesboro,New York,95386,True,33511.14,4619.99,1019.22,NULL,NULL,9767.33,NULL,NULL,14729.58,0
823 Fairview Boulevard,Tokyo,North Dakota,29204,True,12247.02,5821.58,26486.95,NULL,NULL,50349.07,NULL,NULL,95312.27,0
5909 King Edward  Road,Quebec,Michigan,79478,True,93738.73,26003.46,10091.97,NULL,NULL,45669.75,NULL,NULL,67780.68,0
6886 Norland  Hill,Amarillo,Kansas,61588,False,1169.99,77727.24,11107.73,NULL,NULL,31883.15,NULL,NULL,30989.66,0
9401 Linden Vale,Oklahoma City,Tennessee,55514,False,8455.03,51864.54,46062.79,NULL,NULL,17781.12,NULL,NULL,34737.93,0
5328 Magnolia Crossroad,San Antonio,Illinois,38194,True,61360.13,32195.06,27997.06,NULL,NULL,43224.04,NULL,NULL,64819.59,0
9765 Railroad Pass,Kansas City,North Dakota,40140,True,75624.98,30436.35,72028.25,NULL,NULL,29804.93,NULL,NULL,93043.19,0
5340 Clavell   Route,Tulsa,Georgia,92739,True,22483.15,32619.49,94312.56,NULL,NULL,41880.57,NULL,NULL,17885.36,0
6963 Lake Grove,Bakersfield,Kentucky,67444,False,7280.62,36863.58,37801.78,NULL,NULL,97064.05,NULL,NULL,6090.06,0
8856 Victoria  Alley,Bakersfield,Texas,71570,True,70833.00,46538.65,19295.89,NULL,NULL,17954.61,NULL,NULL,33518.18,0
5499 Arbutus   Rue,Worcester,New Jersey,65789,False,31390.00,73823.07,11200.60,NULL,NULL,16323.89,NULL,NULL,78790.25,0
5315 Balfe   Rue,Honolulu,Tennessee,33027,False,84243.21,14918.36,20556.92,NULL,NULL,2161.74,NULL,NULL,50954.38,0
3320 Heritage Walk,Madrid,Texas,64521,True,51914.82,7837.63,55648.34,NULL,NULL,26826.68,NULL,NULL,90356.81,0
4275 Sheffield Drive,Arlington,Hawaii,52978,True,17500.41,60893.59,2823.24,NULL,NULL,37920.75,NULL,NULL,9034.20,0
662 Blackall   Crossroad,London,Hawaii,11787,False,14026.55,32725.63,33227.05,NULL,NULL,81112.32,NULL,NULL,21480.83,0
5157 Clere  Tunnel,Fayetteville,South Carolina,60863,False,74969.78,19184.10,51995.09,NULL,NULL,98138.75,NULL,NULL,68467.28,0
6215 Boadicea   Way,Innsbruck,Virginia,48149,True,5813.97,94454.31,59586.99,NULL,NULL,86983.74,NULL,NULL,84309.28,0
5617 Yoakley Crossroad,Salem,Nevada,71750,False,73792.77,95041.95,80283.29,NULL,NULL,57282.30,NULL,NULL,27759.67,0
9313 Cleaver Vale,Bakersfield,South Carolina,22090,False,29180.99,44186.34,81637.96,NULL,NULL,27731.24,NULL,NULL,36830.25,0
9398 South Road,Stockton,Idaho,76581,True,93777.37,5002.69,20413.65,NULL,NULL,78448.15,NULL,NULL,5111.22,0
3262 Ampton  Tunnel,Prague,Massachussets,80718,False,66615.29,48685.65,69735.68,NULL,NULL,94174.16,NULL,NULL,25801.06,0
4333 Calderwood   Road,Quebec,Oregon,40550,False,53990.24,86965.77,64133.86,NULL,NULL,90290.02,NULL,NULL,62661.75,0
7507 Zealand Drive,Glendale,Missouri,95605,False,42765.20,39321.96,36545.92,NULL,NULL,19058.65,NULL,NULL,93243.68,0
